chembl_id	name	smiles	pAff
CHEMBL1215449	3-(N-hydroxyacetamido)propanoic acid	CC(=O)N(O)CCC(=O)O	4.46852108296
CHEMBL1215450	3-{[6-(Dimethylamino)hexanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCC(=O)N(O)CCC(=O)O	5.0
CHEMBL1215451	3-{[7-(Dimethylamino)heptanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCCC(=O)N(O)CCC(=O)O	5.56863623584
CHEMBL1215518	3-{[8-(Dimethylamino)octanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCCCC(=O)N(O)CCC(=O)O	5.82390874094
CHEMBL1215519	3-{[9-(Dimethylamino)nonanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	6.0
CHEMBL1215520	3-{[10-(Dimethylamino)decanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCC(=O)N(O)CCC(=O)O	5.79588001734
CHEMBL1215521	3-{[11-(Dimethylamino)undecanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCCC(=O)N(O)CCC(=O)O	5.28399665637
CHEMBL1215522	3-{[12-(Dimethylamino)dodecanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCCCC(=O)N(O)CCC(=O)O	5.05551732785
CHEMBL1215523	3-(N-Hydroxy-7-methyloctanamido)propanoic acid	CC(C)CCCCCC(=O)N(O)CCC(=O)O	4.13076828027
CHEMBL1215587	4-[(8-Dimethylaminooctyl)-(hydroxyl)amino]-4-oxobutanoic Acid Hydrochloride	Cl.CN(C)CCCCCCCCN(O)C(=O)CCC(=O)O	5.69897000434
CHEMBL1215588	3-({9-[Butyl(methyl)]amino}nonanoyl(hydroxy)amino)propanoic acid Hydrochloride	Cl.CCCCN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	4.82390874094
CHEMBL1215589	3-({9-[Benzyl(methyl)]amino}nonanoyl(hydroxy)amino)propanoic acid Hydrochloride	Cl.CN(CCCCCCCCC(=O)N(O)CCC(=O)O)Cc1ccccc1	5.88605664769
CHEMBL1215590	tert-Butyl 3-({Hydroxy[9-(methylamino)nonanoyl]}amino)propanoic acid Hydrochloride	Cl.CNCCCCCCCCC(=O)N(O)CCC(=O)O	5.76955107862
CHEMBL1229308	3-(9-(dimethylamino)-N-hydroxynonanamido)propanoic acid	CN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	5.82878865959
CHEMBL1230640	5-carboxy-8-hydroxyquinoline-8-hydroxyquinoline-5-carboxylic acid	OC(=O)c1ccc(O)c2ncccc12	6.2109234609
CHEMBL1255743	tranylcypromine hydrochloride	Cl.N[C@@H]1C[C@H]1c2ccccc2	3.0
CHEMBL1614745	(R)-2-hydroxypentanedioic acid	O[C@H](CCC(=O)O)C(=O)O	4.10237290871
CHEMBL1615211	(S)-2-hydroxypentanedioic acid	O[C@@H](CCC(=O)O)C(=O)O	4.01322826573
CHEMBL1938900	4-(hydroxy(4-(4-((naphthalen-1-ylcarbamoyloxy)methyl)benzylamino)butyl)amino)-4-oxobut-2-enoic acid	ON(CCCCNCc1ccc(COC(=O)Nc2cccc3ccccc23)cc1)C(=O)\C=C\C(=O)O	5.434524570113333
CHEMBL1982368	5-chloro-2-(2-(phenyl(pyridin-2-yl)methylene)hydrazinyl)pyridine	Clc1ccc(N\N=C(/c2ccccc2)\c3ccccn3)nc1	6.0
CHEMBL2071012	4-hydroxy-5-methyl-1-phenyl-1H-pyrazole-3-carbaldehyde	Cc1c(O)c(C=O)nn1c2ccccc2	4.0
CHEMBL2071013	dimethyl 4-hydroxy-1H-pyrazole-3,5-dicarboxylate	COC(=O)c1n[nH]c(C(=O)OC)c1O	4.165083535263
CHEMBL2424809	3-(N-hydroxy-10-methylundecanamido)propanoic acid	CC(C)CCCCCCCCC(=O)N(O)CCC(=O)O	4.25963731051
CHEMBL2424811	3-(N-Hydroxydecanamido)propanoic Acid	CCCCCCCCCC(=O)N(O)CCC(=O)O	4.49485002168
CHEMBL2424812	3-(9-Cyclopropyl-N-hydroxynonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCC1CC1	4.08092190762
CHEMBL2424813	3-(9-Cyclopentyl-N-hydroxynonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCC1CCCC1	4.10790539731
CHEMBL2424814	3-(9-Cyclohexyl-N-hydroxynonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCC1CCCCC1	4.09151498112
CHEMBL2424816	3-(N-Hydroxy-9-phenylnonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCc1ccccc1	4.65757731918
CHEMBL3108952	trans-N-[4-(2-Aminocyclopropyl)phenyl]-8-hydroxyquinoline-5-carboxamide Hydrochloride	Cl.N[C@@H]1C[C@H]1c2ccc(NC(=O)c3ccc(O)c4ncccc34)cc2	5.92081875395
CHEMBL3108953	trans-N-(4-(4-(2-aminocyclopropyl)phenylamino)-4-oxobutyl)-8-hydroxyquinoline-5-carboxamide hydrochloride	Cl.N[C@H]1C[C@@H]1c2ccc(NC(=O)CCCNC(=O)c3ccc(O)c4ncccc34)cc2	5.34678748622
CHEMBL3108954	trans-N-(5-{[4-(2-Aminocyclopropyl)phenyl]amino}-5-oxopentyl)-8-hydroxyquinoline-5-carboxamide Hydrochloride	Cl.N[C@H]1C[C@@H]1c2ccc(NC(=O)CCCCNC(=O)c3ccc(O)c4ncccc34)cc2	5.50863830617
CHEMBL3108955	trans-N-(6-{[4-(2-Aminocyclopropyl)phenyl]amino}-6-oxohexyl)-8-hydroxyquinoline-5-carboxamide Hydrochloride	Cl.N[C@H]1C[C@@H]1c2ccc(NC(=O)CCCCCNC(=O)c3ccc(O)c4ncccc34)cc2	5.60205999133
CHEMBL3108956	4-carboxy-4'-carbomethoxy-2,2'-bipyridine	COC(=O)c1ccnc(c1)c2cc(ccn2)C(=O)O	5.45593195565
CHEMBL3108958	trans-4'-{[4-(2-Aminocyclopropyl)phenyl]carbamoyl}-[2,2'-bipyridine]-4-carboxylic Acid Trifluoroacetate	N[C@@H]1C[C@H]1c2ccc(NC(=O)c3ccnc(c3)c4cc(ccn4)C(=O)O)cc2.OC(=O)C(F)(F)F	7.15490195999
CHEMBL3108959	trans-Methyl 4'-{[4-(2-Aminocyclopropyl)phenyl]carbamoyl}-[2,2'-bipyridine]-4-carboxylate Hydrochloride	Cl.COC(=O)c1ccnc(c1)c2cc(ccn2)C(=O)Nc3ccc(cc3)[C@@H]4C[C@H]4N	5.56863623584
CHEMBL316034	pyridine-2,4-dicarboxylic acid-2,4-pyridinedicarboxylic acid	OC(=O)c1ccnc(c1)C(=O)O	5.023782829556
CHEMBL3590418	3-{5-[butyl(methyl)amino]-N-hydroxypentanamido}propanoic acid	CCCCN(C)CCCCC(=O)N(O)CCC(=O)O	4.25963731051
CHEMBL3590419	3-{3-[butyl(methyl)amino]-N-hydroxypropanamido}propanoic acid	CCCCN(C)CCC(=O)N(O)CCC(=O)O	3.0
CHEMBL3590420	3-{4-[Butyl(methyl)amino]-N-hydroxybutanamido}propanoic acid	CCCCN(C)CCCC(=O)N(O)CCC(=O)O	4.20065945055
CHEMBL3590421	3-{6-[Butyl(methyl)amino]-N-hydroxyhexanamido}propanoic acid	CCCCN(C)CCCCCC(=O)N(O)CCC(=O)O	4.21467016499
CHEMBL3590422	3-{7-[Butyl(methyl)amino]-N-hydroxyheptanamido}propanoic acid	CCCCN(C)CCCCCCC(=O)N(O)CCC(=O)O	5.18708664336
CHEMBL3590423	3-(5-(dimethylamino)-N-hydroxypentanamido)propanoic acid	CN(C)CCCCC(=O)N(O)CCC(=O)O	4.2924298239
CHEMBL3590424	3-{5-[ethyl(methyl)amino]-N-hydroxypentanamido}propanoic acid	CCN(C)CCCCC(=O)N(O)CCC(=O)O	4.2076083105
CHEMBL3590425	3-{N-hydroxy-5-[methyl(propyl)amino]pentanamido}propanoic acid	CCCN(C)CCCCC(=O)N(O)CCC(=O)O	4.11918640772
CHEMBL3590426	3-{N-hydroxy-5-[methyl(pentyl)amino]pentanamido}propanoic acid	CCCCCN(C)CCCCC(=O)N(O)CCC(=O)O	4.43179827593
CHEMBL3590427	3-{5-[hexyl(methyl)amino]-N-hydroxypentanamido}propanoic acid	CCCCCCN(C)CCCCC(=O)N(O)CCC(=O)O	4.36653154442
CHEMBL3590428	3-{5-[butyl(ethyl)amino]-N-hydroxypentanamido}propanoic acid	CCCCN(CC)CCCCC(=O)N(O)CCC(=O)O	4.18708664336
CHEMBL3590429	3-[5-(dibutylamino)-N-hydroxypentanamido]propanoic acid	CCCCN(CCCC)CCCCC(=O)N(O)CCC(=O)O	3.0
CHEMBL3590430	3-{5-[Butyl(hexyl)amino]-N-hydroxypentanamido}propanoic acid	CCCCCCN(CCCC)CCCCC(=O)N(O)CCC(=O)O	3.0
CHEMBL3590431	3-{5-[Butyl(octyl)amino]-N-hydroxypentanamido}propanoic acid	CCCCCCCCN(CCCC)CCCCC(=O)N(O)CCC(=O)O	4.08092190762
CHEMBL3621850	5-(hydroxy(4-(4-((naphthalen-1-ylcarbamoyloxy)methyl)benzylamino)butyl)amino)-4-oxopent-2-enoic acid	ON(CCCCNCc1ccc(COC(=O)Nc2cccc3ccccc23)cc1)CC(=O)\C=C\C(=O)O	5.49999967866
CHEMBL3621851	2-(1H-1,2,3-Triazol-4-yl)isonicotinic acid	OC(=O)c1ccnc(c1)c2c[nH]nn2	5.20000023711
CHEMBL3621852	2,2'-bipyridine-4-carboxylic acid	OC(=O)c1ccnc(c1)c2ccccn2	6.69999179745
CHEMBL3621853	Potassium 2-(1-methyl-1H-1,2,3-triazol-4-yl)isonicotinate	[K+].Cn1cc(nn1)c2cc(ccn2)C(=O)[O-]	5.0
CHEMBL3621854	Potassium 2-(1-ethyl-1H-1,2,3-triazol-4-yl)isonicotinate	[K+].CCn1cc(nn1)c2cc(ccn2)C(=O)[O-]	5.20000023711
CHEMBL3621855	Potassium 2-[1-(3-methylphenyl)-1H-1,2,3-triazol-4-yl]isonicotinate	[K+].Cc1cccc(c1)n2cc(nn2)c3cc(ccn3)C(=O)[O-]	5.30000020245
CHEMBL3621856	Potassium 2-(1-benzyl-1H-1,2,3-triazol-4-yl)-isonicotinate	[K+].[O-]C(=O)c1ccnc(c1)c2cn(Cc3ccccc3)nn2	4.39999996788
CHEMBL3621857	2-[1-(2-Phenylethyl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(CCc3ccccc3)nn2	4.39999996788
CHEMBL3621858	2-[1-(2-Phenoxyethyl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(CCOc3ccccc3)nn2	3.0
CHEMBL3621859	2-{1-[1-(Ethoxycarbonyl)piperidin-4-yl]-1H-1,2,3-triazol-4-yl}isonicotinic acid	CCOC(=O)N1CCC(CC1)n2cc(nn2)c3cc(ccn3)C(=O)O	3.0
CHEMBL3621860	2-[1-(1-Propionylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	CCC(=O)N1CCC(CC1)n2cc(nn2)c3cc(ccn3)C(=O)O	4.80000005274
CHEMBL3621861	2-[1-(1-Butyrylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	CCCC(=O)N1CCC(CC1)n2cc(nn2)c3cc(ccn3)C(=O)O	4.80000005274
CHEMBL3621862	2-[1-(1-Benzoylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(nn2)C3CCN(CC3)C(=O)c4ccccc4	5.0
CHEMBL3621863	2-[1-(1-Phenylacetylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(nn2)C3CCN(CC3)C(=O)Cc4ccccc4	4.49999995333
CHEMBL3621864	2-[1-(1-Phenylpropanoylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(nn2)C3CCN(CC3)C(=O)CCc4ccccc4	4.10000001899
CHEMBL3621865	2-[1-(1-Acetylazetidin-3-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	CC(=O)N1CC(C1)n2cc(nn2)c3cc(ccn3)C(=O)O	5.8000008748
CHEMBL3621866	2-[1-(1-Propionylazetidin-3-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	CCC(=O)N1CC(C1)n2cc(nn2)c3cc(ccn3)C(=O)O	4.90000014206
CHEMBL3621867	2-[1-(1-Butyrylazetidin-3-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	CCCC(=O)N1CC(C1)n2cc(nn2)c3cc(ccn3)C(=O)O	5.10000012833
CHEMBL3621868	2-[1-(1-Benzoylazetidin-3-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(nn2)C3CN(C3)C(=O)c4ccccc4	4.70000006856
CHEMBL3621869	2-[1-(1-Phenylacetylazetidin-3-yl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(nn2)C3CN(C3)C(=O)Cc4ccccc4	4.39999996788
