chembl_id	name	smiles	pAff
CHEMBL115483	5-[3-Methoxy-4-(3-phenoxy-propoxy)-benzyl]-pyrimidine-2,4-diamine	COc1cc(Cc2cnc(N)nc2N)ccc1OCCCOc3ccccc3	8.213828505686
CHEMBL118202	5-{3-Ethoxy-4-[3-(3-phenoxy-propoxy)-propoxy]-benzyl}-pyrimidine-2,4-diamine	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCCCOCCCOc3ccccc3	8.153130665326
CHEMBL118425	5-{4-[3-(3-Phenoxy-propoxy)-propoxy]-benzyl}-pyrimidine-2,4-diamine	Nc1ncc(Cc2ccc(OCCCOCCCOc3ccccc3)cc2)c(N)n1	7.669760461335999
CHEMBL118581	5-(3-Butoxy-4-methoxy-benzyl)-pyrimidine-2,4-diamine	CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OC	8.116918492676
CHEMBL118652	5-{3-Methoxy-4-[3-(3-phenoxy-propoxy)-propoxy]-benzyl}-pyrimidine-2,4-diamine	COc1cc(Cc2cnc(N)nc2N)ccc1OCCCOCCCOc3ccccc3	8.259585996245999
CHEMBL118668	5-[4-(3-Phenyl-propoxy)-benzyl]-pyrimidine-2,4-diamine	Nc1ncc(Cc2ccc(OCCCc3ccccc3)cc2)c(N)n1	7.744006489705999
CHEMBL118870	5-(4-Pentyloxy-benzyl)-pyrimidine-2,4-diamine	CCCCCOc1ccc(Cc2cnc(N)nc2N)cc1	7.580360050106
CHEMBL119086	6-Ethyl-5-[3-propoxy-4-(3,4,5-trimethoxy-benzyloxy)-benzyl]-pyrimidine-2,4-diamine	CCCOc1cc(Cc2c(N)nc(N)nc2CC)ccc1OCc3cc(OC)c(OC)c(OC)c3	8.259585996245999
CHEMBL119188	5-[3-Ethoxy-4-(3-phenoxy-propoxy)-benzyl]-pyrimidine-2,4-diamine	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCCCOc3ccccc3	8.736707250965999
CHEMBL119189	5-(3-Ethoxy-4-pentyloxy-benzyl)-pyrimidine-2,4-diamine	CCCCCOc1ccc(Cc2cnc(N)nc2N)cc1OCC	8.310738518686
CHEMBL119568	5-[4-(3-Phenoxy-propoxy)-benzyl]-pyrimidine-2,4-diamine	Nc1ncc(Cc2ccc(OCCCOc3ccccc3)cc2)c(N)n1	7.701945144706
CHEMBL119669	5-(4-Methoxy-3-pentyloxy-benzyl)-pyrimidine-2,4-diamine	CCCCCOc1cc(Cc2cnc(N)nc2N)ccc1OC	8.172435820526
CHEMBL129788	6,6-Dimethyl-1-[3-(2,4,5-trichloro-phenoxy)-propoxy]-1,6-dihydro-[1,3,5]triazine-2,4-diamine	CC1(C)N=C(N)N=C(N)N1OCCCOc2cc(Cl)c(Cl)cc2Cl	8.473465816186
CHEMBL13636	1-(3-Chloro-phenyl)-6-methyl-1,6-dihydro-[1,3,5]triazine-2,4-diamine	CC1N=C(N)N=C(N)N1c2cccc(Cl)c2	7.506258329585999
CHEMBL158054	1-(4-Chloro-phenyl)-6-methyl-6-propyl-1,6-dihydro-[1,3,5]triazine-2,4-diamine	CCCC1(C)N=C(N)N=C(N)N1c2ccc(Cl)cc2	7.970790456995999
