chembl_id	name	smiles	pAff
CHEMBL100067	(R)-2-(3-Carbamimidoyl-benzoyl)-6-hydroxy-1,2,3,4-tetrahydro-isoquinoline-3-carboxylic acid (2'-sulfamoyl-biphenyl-4-yl)-amide	NC(=N)c1cccc(c1)C(=O)N2Cc3ccc(O)cc3C[C@@H]2C(=O)Nc4ccc(cc4)c5ccccc5S(=O)(=O)N	4.0
CHEMBL100619	3-Carbamimidoyl-N-[(R)-2-phenyl-1-(2'-sulfamoyl-biphenyl-4-ylcarbamoyl)-ethyl]-benzamide	NC(=N)c1cccc(c1)C(=O)N[C@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N	4.0
CHEMBL100666	3-Carbamimidoyl-N-[(S)-phenyl-(2'-sulfamoyl-biphenyl-4-ylcarbamoyl)-methyl]-benzamide	NC(=N)c1cccc(c1)C(=O)N[C@H](C(=O)Nc2ccc(cc2)c3ccccc3S(=O)(=O)N)c4ccccc4	5.28650945691
CHEMBL100672	(3R,3aR,6aS)-3-Allyl-hexahydro-cyclopenta[b]furan-2-one	C=CC[C@@H]1[C@H]2CCC[C@@H]2OC1=O	7.38721614328
CHEMBL100722	3-Carbamimidoyl-N-[(S)-2-phenyl-1-(2'-sulfamoyl-biphenyl-4-ylcarbamoyl)-ethyl]-benzamide	NC(=N)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N	4.0
CHEMBL100989	(3S,3aS,6aS)-3-Phenylsulfanyl-hexahydro-cyclopenta[b]furan-2-one	O=C1O[C@H]2CCC[C@@H]2[C@@H]1Sc3ccccc3	10.6989700043
CHEMBL101030	(3S,3aR,6aS)-3-Benzyl-hexahydro-cyclopenta[b]furan-2-one	O=C1O[C@H]2CCC[C@@H]2[C@@H]1Cc3ccccc3	9.22184874962
CHEMBL101041	(3S,3aR,6aS)-3-(4-Methyl-2-oxo-pent-3-enyl)-hexahydro-cyclopenta[b]furan-2-one	CC(=CC(=O)C[C@H]1[C@H]2CCC[C@@H]2OC1=O)C	9.30102999566
CHEMBL101437	(S)-1-(3-Carbamimidoyl-benzoyl)-pyrrolidine-2-carboxylic acid (2'-sulfamoyl-biphenyl-4-yl)-amide	NC(=N)c1cccc(c1)C(=O)N2CCC[C@H]2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N	4.0
CHEMBL101563	N-(1H-Benzoimidazol-5-ylmethyl)-2-(6-methyl-2-oxo-3-phenethylamino-2H-pyrazin-1-yl)-acetamide	CC1=CN=C(NCCc2ccccc2)C(=O)N1CC(=O)NCc3ccc4[nH]cnc4c3	5.213828505685999
CHEMBL101654	3-Carbamimidoyl-N-[(R)-2-methyl-1-(2'-sulfamoyl-biphenyl-4-ylcarbamoyl)-propyl]-benzamide	CC(C)[C@@H](NC(=O)c1cccc(c1)C(=N)N)C(=O)Nc2ccc(cc2)c3ccccc3S(=O)(=O)N	4.0
CHEMBL101734	3-Carbamimidoyl-N-[(S)-cyclohexyl-(2'-sulfamoyl-biphenyl-4-ylcarbamoyl)-methyl]-benzamide	NC(=N)c1cccc(c1)C(=O)N[C@@H](C2CCCCC2)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N	4.10072681268
CHEMBL102081	(3R,3aR,6aS)-3-Benzyl-hexahydro-cyclopenta[b]furan-2-one	O=C1O[C@H]2CCC[C@@H]2[C@H]1Cc3ccccc3	8.69897000434
CHEMBL102115	(3S,3aR,6aS)-3-Allyl-hexahydro-cyclopenta[b]furan-2-one	C=CC[C@H]1[C@H]2CCC[C@@H]2OC1=O	7.58502665203
CHEMBL102134	3-((3R,3aR,6aS)-2-Oxo-hexahydro-cyclopenta[b]furan-3-ylmethyl)-benzamidine; compound with acetic acid	CC(=O)O.NC(=N)c1cccc(C[C@@H]2[C@H]3CCC[C@@H]3OC2=O)c1	5.48148606012
CHEMBL102216	{1-(4-Fluoro-phenyl)-2-[2-(1-formyl-4-guanidino-butylcarbamoyl)-pyrrolidin-1-yl]-2-oxo-ethyl}-carbamic acid tert-butyl ester	CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C=O)c2ccc(F)cc2	7.72124639905
CHEMBL102345	3-[2-Oxo-3-(1-thiophen-2-ylmethyl-piperidin-4-yl)-[1,3]diazepan-1-yl]-benzamidine; Trifluoroacetate	NC(=N)c1cccc(c1)N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O.OC(=O)C(F)(F)F	6.284409579966
CHEMBL102502	Cyclic urea 2,4-diazepin-3-one analogue	NC(=N)c1cccc(c1)N2CCCCN(C3CCN(CC3)S(=O)(=O)c4ccccc4)C2=O.OC(=O)C(F)(F)F	6.736707250966
CHEMBL103043	8-(Pyrimidin-2-ylamino)-naphthalene-2-carboxamidine	NC(=N)c1ccc2cccc(Nc3ncccn3)c2c1	5.284409579966
CHEMBL10312	2-(2-Iodo-phenylamino)-7-trifluoromethyl-benzo[d][1,3]oxazin-4-one	FC(F)(F)c1ccc2C(=O)OC(=Nc2c1)Nc3ccccc3I	3.0
CHEMBL10378	2-(2-Iodo-phenyl)-benzo[d][1,3]oxazin-4-one	Ic1ccccc1C2=Nc3ccccc3C(=O)O2	4.81530856918
CHEMBL103993	Cyclic urea 2,4-diazepin-3-one analogue	NC(=N)c1cccc(c1)N2CCCCN(C3CCN(CC3)S(=O)(=O)Cc4ccccc4)C2=O.OC(=O)C(F)(F)F	6.611768514355999
CHEMBL104064	Biphenyl-4-carboxylic acid {1-[(5-aminomethyl-2-methyl-phenylcarbamoyl)-methyl]-2-oxo-azepan-3-yl}-amide	Cc1ccc(CN)cc1NC(=O)CN2CCCCC(NC(=O)c3ccc(cc3)c4ccccc4)C2=O	5.34678748622
CHEMBL104166	6-Carbamimidoyl-4-(pyrimidin-2-ylamino)-naphthalene-2-carboxylic acid (4-aminomethyl-phenyl)-amide	NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c4cc(ccc4c2)C(=N)N)cc1	7.213828505685999
