chembl_id	name	smiles	pAff
CHEMBL1095032	1-(1-{(2S)-3-[(6-Chloronaphthalen-2-yl)sulfonyl]-2-hydroxypropanoyl}piperidin-4-yl)tetrahydropyrimidin-2(1H)-one	O[C@H](CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)C(=O)N3CCC(CC3)N4CCCNC4=O	5.34678748622
CHEMBL1204017	5-Phenyl-benzo[b]thiophene-2-carboxamidine hydrochloride	Cl.NC(=N)c1cc2cc(ccc2s1)c3ccccc3	4.611768514355999
CHEMBL1221852	(3R,4R)-N3-(5-chloropyridin-2-yl)-1-(ethylsulfonyl)-N4-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl)pyrrolidine-3,4-dicarboxamide	CCS(=O)(=O)N1C[C@@H]([C@H](C1)C(=O)Nc2ccc(cc2F)N3C=CC=CC3=O)C(=O)Nc4ccc(Cl)cn4	3.0
CHEMBL1221913	(3R,4R)-N3-(5-chloropyridin-2-yl)-1-(2,2-difluoroethyl)-N4-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl)pyrrolidine-3,4-dicarboxamide	FC(F)CN1C[C@@H]([C@H](C1)C(=O)Nc2ccc(cc2F)N3C=CC=CC3=O)C(=O)Nc4ccc(Cl)cn4	3.0
CHEMBL1221915	(3R,4R)-N3-(5-chloropyridin-2-yl)-N4-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl)-1-isopropylpyrrolidine-3,4-dicarboxamide	CC(C)N1C[C@@H]([C@H](C1)C(=O)Nc2ccc(cc2F)N3C=CC=CC3=O)C(=O)Nc4ccc(Cl)cn4	3.0
CHEMBL1221916	(3R,4R)-methyl 3-(5-chloropyridin-2-ylcarbamoyl)-4-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenylcarbamoyl)pyrrolidine-1-carboxylate	COC(=O)N1C[C@@H]([C@H](C1)C(=O)Nc2ccc(cc2F)N3C=CC=CC3=O)C(=O)Nc4ccc(Cl)cn4	3.0
CHEMBL136846	2-(5-Carbamimidoyl-1H-indol-3-yl)-N-(2''-sulfamoyl-biphenyl-4-yl)-acetamide	NC(=N)c1ccc2[nH]cc(CC(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N)c2c1	4.688783698646
CHEMBL151939	2-(2-Aminomethyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (3-fluoro-2'-sulfamoyl-biphenyl-4-yl)-amide	NCc1ccccc1n2nc(cc2C(=O)Nc3ccc(cc3F)c4ccccc4S(=O)(=O)N)C(F)(F)F	3.435677255296
CHEMBL176140	2-(3-Aminomethyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (3-fluoro-2''-methanesulfonyl-biphenyl-4-yl)-amide	CS(=O)(=O)c1ccccc1c2ccc(NC(=O)c3cc(nn3c4cccc(CN)c4)C(F)(F)F)c(F)c2	5.172435820525999
CHEMBL180207	2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-N-(4-cyano-phenyl)-3-phenyl-propionamide TFA	NC(=N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc4ccc(cc4)C#N)c2c1.OC(=O)C(F)(F)F	5.276812398215999
CHEMBL180869	(R)-2-[2-(5-Carbamimidoyl-benzofuran-3-yl)-3-phenyl-propionylamino]-cyclohexanecarboxylic acid (S)-ethyl ester	CCOC(=O)[C@@H]1CCCCC1NC(=O)C(Cc2ccccc2)c3coc4ccc(cc34)C(=N)N	5.439311539956
CHEMBL181116	N-Benzothiazol-6-yl-2-(5-carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionamide TFA	NC(=N)c1ccc2scc([C@@H](Cc3ccccc3)C(=O)Nc4ccc5ncsc5c4)c2c1.OC(=O)C(F)(F)F	5.8336172639659996
CHEMBL181667	(S)-2-{(R)-N''-[2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionyl]-hydrazino}-cyclohexanecarboxylic acid methyl ester; compound with trifluoro-acetic acid	COC(=O)[C@H]1CCCCC1NNC(=O)C(Cc2ccccc2)c3csc4ccc(cc34)C(=N)N.OC(=O)C(F)(F)F	6.023496807516
CHEMBL182586	(R)-2-[(S)-2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionylamino]-cyclohexanecarboxylic acid benzylamide TFA	NC(=N)c1ccc2scc(C(Cc3ccccc3)C(=O)NC4CCCC[C@H]4C(=O)NCc5ccccc5)c2c1.OC(=O)C(F)(F)F	3.0097085230259997
CHEMBL182736	N-Benzothiazol-6-yl-2-(5-carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionamide TFA	NC(=N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc4ccc5ncsc5c4)c2c1.OC(=O)C(F)(F)F	5.622763898655999
CHEMBL182800	N-(4-Benzoimidazol-1-yl-phenyl)-2-(5-carbamimidoyl-benzo[b]thiophen-3-yl)-2-(2-methyl-1,4,4a,8a-tetrahydro-naphthalen-1-yl)-acetamide TFA	NC(=N)c1ccc2scc(C(Cc3cccc4ccccc34)C(=O)Nc5ccc(cc5)n6cnc7ccccc67)c2c1.OC(=O)C(F)(F)F	6.153130665326
CHEMBL182939	2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-N-(4-methyl-cyclohexyl)-3-phenyl-propionamide TFA	CC1CCC(CC1)NC(=O)C(Cc2ccccc2)c3csc4ccc(cc34)C(=N)N.OC(=O)C(F)(F)F	5.751430507786
CHEMBL183002	2-(3-Carbamimidoyl-phenyl)-5-pyridin-3-yl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3)n4cnc5ccccc45)c6cccnc6	7.774495811855999
CHEMBL183172	(R)-2-[(S)-2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionylamino]-cyclohexanecarboxylic acid TFA	NC(=N)c1ccc2scc(C(Cc3ccccc3)C(=O)NC4CCCC[C@H]4C(=O)O)c2c1.OC(=O)C(F)(F)F	4.970790456995999
CHEMBL183384	N-(4-Benzoimidazol-1-yl-phenyl)-2-(5-carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionamide TFA	NC(=N)c1ccc2scc(C(Cc3ccccc3)C(=O)Nc4ccc(cc4)n5cnc6ccccc56)c2c1.OC(=O)C(F)(F)F	6.523632425655999
CHEMBL183398	(R)-2-[2-(5-Carbamimidoyl-1H-indol-3-yl)-3-phenyl-propionylamino]-cyclohexanecarboxylic acid (S)-methyl ester	COC(=O)[C@@H]1CCCCC1NC(=O)C(Cc2ccccc2)c3c[nH]c4ccc(cc34)C(=N)N	5.983379584305999
CHEMBL183417	N-(4-Benzoimidazol-1-yl-phenyl)-3-(5-carbamimidoyl-1H-indol-3-yl)-4-phenyl-butyramide	NC(=N)c1ccc2[nH]cc(C(CC(=O)Nc3ccc(cc3)n4cnc5ccccc45)Cc6ccccc6)c2c1	6.116918492676
CHEMBL183547	(R)-2-{(S)-N''-[2-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-3-phenyl-propionyl]-hydrazino}-cyclohexanecarboxylic acid methyl ester; compound with trifluoro-acetic acid	COC(=O)[C@@H]1CCCCC1NNC(=O)C(Cc2ccccc2)c3csc4ccc(cc34)C(=N)N.OC(=O)C(F)(F)F	5.815888497006
CHEMBL183682	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-2-fluoro-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4cnc5ccccc45)C(F)(F)F	7.400915149036
CHEMBL183785	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (2-fluoro-4-imidazo[4,5-b]pyridin-3-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4cnc5cccnc45)C(F)(F)F	7.400915149036
CHEMBL184427	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid [2-fluoro-4-(5-trifluoromethyl-benzoimidazol-1-yl)-phenyl]-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4cnc5cc(ccc45)C(F)(F)F)C(F)(F)F	7.708678527365999
CHEMBL184887	2-(3-Carbamimidoyl-phenyl)-5-pyridin-3-yl-2H-pyrazole-3-carboxylic acid [4-(5-chloro-benzoimidazol-1-yl)-phenyl]-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3)n4cnc5cc(Cl)ccc45)c6cccnc6	7.338767242286
CHEMBL184896	N-(4-Benzoimidazol-1-yl-phenyl)-3-(5-carbamimidoyl-benzo[b]thiophen-3-yl)-4-phenyl-butyramide TFA	NC(=N)c1ccc2scc(C(CC(=O)Nc3ccc(cc3)n4cnc5ccccc45)Cc6ccccc6)c2c1.OC(=O)C(F)(F)F	5.417948488336
CHEMBL185232	2-(3-Carbamimidoyl-phenyl)-5-[1,2,3]triazol-1-ylmethyl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(Cn3ccnn3)cc2C(=O)Nc4ccc(cc4)n5cnc6ccccc56	7.213828505685999
CHEMBL185269	N-(4-Benzoimidazol-1-yl-phenyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-propionamide	CC(C(=O)Nc1ccc(cc1)n2cnc3ccccc23)c4c[nH]c5ccc(cc45)C(=N)N	5.8336172639659996
CHEMBL185301	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (2-fluoro-4-imidazo[4,5-b]pyridin-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4cnc5ncccc45)C(F)(F)F	7.617231410056
CHEMBL185330	1-(5-Carbamimidoyl-benzo[b]thiophen-3-yl)-cyclopropanecarboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide TFA	NC(=N)c1ccc2scc(c2c1)C3(CC3)C(=O)Nc4ccc(cc4)n5cnc6ccccc56.OC(=O)C(F)(F)F	4.824662421316
CHEMBL185707	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (4-imidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3)n4ccnc4)C(F)(F)F	6.657526004916
CHEMBL185786	N-(4-Benzoimidazol-1-yl-benzyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-3-phenyl-propionamide	NC(=N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)NCc4ccc(cc4)n5cnc6ccccc56)c2c1	6.023496807516
CHEMBL185909	2-(3-Carbamimidoyl-phenyl)-5-[1,2,4]triazol-1-ylmethyl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(Cn3cncn3)cc2C(=O)Nc4ccc(cc4)n5cnc6ccccc56	6.871405824856
CHEMBL185984	N-(4-Benzoimidazol-1-yl-2-fluoro-phenyl)-2-(5-carbamimidoyl-1-methyl-1H-indol-3-yl)-3-phenyl-propionamide	Cn1cc(C(Cc2ccccc2)C(=O)Nc3ccc(cc3F)n4cnc5ccccc45)c6cc(ccc16)C(=N)N	5.958556000575999
CHEMBL186076	N-(4-Benzoimidazol-1-yl-2-fluoro-phenyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-4-phenyl-butyramide	NC(=N)c1ccc2[nH]cc(C(CCc3ccccc3)C(=O)Nc4ccc(cc4F)n5cnc6ccccc56)c2c1	6.134647259636
CHEMBL186272	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (2-fluoro-4-indol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4ccc5ccccc45)C(F)(F)F	5.284409579966
CHEMBL186410	N-(4-Benzoimidazol-1-yl-2-fluoro-phenyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-3-naphthalen-2-yl-propionamide	NC(=N)c1ccc2[nH]cc(C(Cc3ccc4ccccc4c3)C(=O)Nc5ccc(cc5F)n6cnc7ccccc67)c2c1	6.523632425655999
CHEMBL186693	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid [2-fluoro-4-(5-methyl-benzoimidazol-1-yl)-phenyl]-amide	Cc1ccc2c(c1)ncn2c3ccc(NC(=O)c4cc(nn4c5cccc(c5)C(=N)N)C(F)(F)F)c(F)c3	7.514858501346
CHEMBL186761	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid [4-(5-chloro-benzoimidazol-1-yl)-2-fluoro-phenyl]-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3F)n4cnc5cc(Cl)ccc45)C(F)(F)F	7.891609210945999
CHEMBL186831	2-(3-Carbamimidoyl-phenyl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(cc2C(=O)Nc3ccc(cc3)n4cnc5ccccc45)C(F)(F)F	7.473465816186
CHEMBL186900	3-(4-Amino-phenyl)-N-(4-benzoimidazol-1-yl-phenyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-propionamide	NC(=N)c1ccc2[nH]cc(C(Cc3ccc(N)cc3)C(=O)Nc4ccc(cc4)n5cnc6ccccc56)c2c1	6.6397972379559995
CHEMBL187097	2-(3-Carbamimidoyl-phenyl)-5-tetrazol-1-ylmethyl-2H-pyrazole-3-carboxylic acid (4-benzoimidazol-1-yl-phenyl)-amide	NC(=N)c1cccc(c1)n2nc(Cn3cnnn3)cc2C(=O)Nc4ccc(cc4)n5cnc6ccccc56	7.473465816186
CHEMBL187646	2-(5-Carbamimidoyl-1H-indol-3-yl)-3-phenyl-N-[4-(4-phenyl-imidazol-1-yl)-phenyl]-propionamide	NC(=N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc4ccc(cc4)n5cnc(c5)c6ccccc6)c2c1	6.083494737185999
CHEMBL198629	(S,Z)-4-hydroxybutyl 2-cyano-3-(2-methylbenzofuran-5-ylamino)-3-(2-oxo-1-(2-oxo-2-(pyrrolidin-1-yl)ethyl)azepan-3-ylamino)acrylate	Cc1oc2ccc(N\C(=N\[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)\C(=C(/O)\OCCCCO)\C#N)cc2c1	3.514858501346
CHEMBL204997	2-(4-hydroxy-5-phenyl-1H-pyrazol-3-yl)-1H-benzoimidazole-5-carboxamidine	NC(=N)c1ccc2[nH]c(nc2c1)c3n[nH]c(c3O)c4ccccc4	6.815888497006
CHEMBL206335	razaxaban-2-(3-amino-benzo[d]isoxazol-5-yl)-5-trifluoromethyl-2H-pyrazole-3-carboxylic acid [4-(2-dimethylaminomethyl-imidazol-1-yl)-2-fluoro-phenyl]-amide-1-(3-aminobenzo[d]isoxazol-5-yl)-N-(4-(2-((dimethylamino)methyl)-1H-imidazol-1-yl)-2-fluorophenyl)-3-(trifluoromethyl)-1H-pyrazole-5-carboxamide	CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2	4.1068733286159995
CHEMBL2096790	(S)-N-(4-Benzoimidazol-1-yl-2-fluoro-phenyl)-2-(5-carbamimidoyl-1H-indol-3-yl)-3-phenyl-propionamide	NC(=N)c1ccc2[nH]cc([C@H](Cc3ccccc3)C(=O)Nc4ccc(cc4F)n5cnc6ccccc56)c2c1	5.601044648966
CHEMBL213352	6-(3-fluoro-2'-pyrrolidin-1-ylmethyl-biphenyl-4-yl)-1-(4-methoxy-phenyl)-7-oxo-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidine-3-carboxylic acid amide	COc1ccc(cc1)n2nc(C(=O)N)c3N=CN(C(=O)c23)c4ccc(cc4F)c5ccccc5CN6CCCC6	3.3387672422860004
CHEMBL213865	1-(3-amino-benzo[d]isoxazol-5-yl)-6-(2'-dimethylaminomethyl-biphenyl-4-yl)-3,5-dimethyl-1,6-dihydro-pyrazolo[4,3-d]pyrimidin-7-one	CN(C)Cc1ccccc1c2ccc(cc2)N3C(=Nc4c(C)nn(c5ccc6onc(N)c6c5)c4C3=O)C	3.0
CHEMBL222079	3-[6-(2'-dimethylaminomethyl-biphenyl-4-yl)-7-oxo-3-trifluoromethyl-4,5,6,7-tetrahydro-pyrazolo[3,4-c]pyridin-1-yl]-benzamide	CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5cccc(c5)C(=O)N	4.259585996246
CHEMBL2315239	(17S,20R)-N-[(4-carbamimidoylphenyl)methyl]-3,10,19-trioxo-20-(phenylmethane)sulfonamido-2,5,8,11,18-pentaazatetracyclo[20.2.2.2^{5,8}.2^{12,15}]triaconta-1(24),12,14,22,25,27-hexaene-17-carboxamide; trifluoroacetic acid	NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(NC(=O)CN4CCN(CC4)CC(=O)Nc5ccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)cc5)cc3)cc1.OC(=O)C(F)(F)F	3.0
CHEMBL2315243	(19S,22R)-N-[(4-carbamimidoylphenyl)methyl]-3,12,21-trioxo-22-(phenylmethane)sulfonamido-2,6,9,13,20-pentaazatetracyclo[22.2.2.2^{6,9}.2^{14,17}]dotriaconta-1(26),14,16,24,27,29-hexaene-19-carboxamide; trifluoroacetic acid	NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(NC(=O)CCN4CCN(CC4)CCC(=O)Nc5ccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)cc5)cc3)cc1.OC(=O)C(F)(F)F	3.8158884970060005
