chembl_id	name	smiles	pAff
CHEMBL189	2-Methyl-6-oxo-1,6-dihydro-[3,4']bipyridinyl-5-carbonitrile	CC1=C(C=C(C#N)C(=O)N1)c2ccncc2	4.88605664769
CHEMBL19224	1-(3,4-Dimethoxy-benzyl)-6,7-dimethoxy-isoquinoline (papaverine)	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	5.76955107862
CHEMBL28079	5-(2-Propoxy-phenyl)-3,3a,6,7a-tetrahydro-[1,2,3]triazolo[4,5-d]pyrimidin-7-one (zaprinst)-5-(2-Propoxy-phenyl)-3,6-dihydro-[1,2,3]triazolo[4,5-d]pyrimidin-7-one	CCCOc1ccccc1C2=Nc3nn[nH]c3C(=O)N2	3.54954346613
CHEMBL289190	N-(2-Chloro-phenyl)-3-cyclopentyloxy-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ccccc3Cl	6.72124639905
CHEMBL294949	N-(2-Chloro-6-methyl-phenyl)-3-cyclopentyloxy-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(C)cccc3Cl	7.0
CHEMBL295669	3-Cyclopentyloxy-N-(2,6-dimethyl-phenyl)-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(C)cccc3C	7.0
CHEMBL295976	N-(3-Chloro-pyridin-4-yl)-3-cyclopentyloxy-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ccncc3Cl	7.79588001734
CHEMBL296138	3-Cyclopentyloxy-4-methoxy-N-(3-methyl-pyridin-2-yl)-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ncccc3C	5.50863830617
CHEMBL296477	3-(Bicyclo[2.2.1]hept-2-yloxy)-N-(3,5-dichloro-pyridin-4-yl)-4-methoxy-benzamide	COc1ccc(cc1OC2CC3CCC2C3)C(=O)Nc4c(Cl)cncc4Cl	9.0
CHEMBL296575	3-Cyclopentyloxy-4-methoxy-N-pyridin-2-yl-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ccccn3	6.0
CHEMBL296700	N-(2-Bromo-phenyl)-3-cyclopentyloxy-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ccccc3Br	6.88605664769
CHEMBL296789	3-Cyclohexyloxy-N-(3,5-dichloro-pyridin-4-yl)-4-methoxy-benzamide	COc1ccc(cc1OC2CCCCC2)C(=O)Nc3c(Cl)cncc3Cl	7.30102999566
CHEMBL296799	3-Cyclopentyloxy-4-methoxy-N-pyridin-4-yl-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3ccncc3	6.09691001301
CHEMBL296882	3-Cyclopentyloxy-4-methoxy-N-(2,3,5,6-tetrafluoro-pyridin-4-yl)-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(F)c(F)nc(F)c3F	6.25963731051
CHEMBL297149	N-(5-Bromo-3-methyl-isothiazol-4-yl)-3-cyclopentyloxy-4-methoxy-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(C)nsc3Br	6.30102999566
CHEMBL297333	N-(2,6-Difluoro-phenyl)-3,4-dimethoxy-benzamide	COc1ccc(cc1OC)C(=O)Nc2c(F)cccc2F	6.04575749056
CHEMBL297555	3-Butoxy-N-(3,5-dichloro-pyridin-4-yl)-4-methoxy-benzamide	CCCCOc1cc(ccc1OC)C(=O)Nc2c(Cl)cncc2Cl	8.09691001301
CHEMBL297838	3-Cyclopentyloxy-4-methoxy-N-thiazol-2-yl-benzamide	COc1ccc(cc1OC2CCCC2)C(=O)Nc3nccs3	5.18708664336
