chembl_id	name	smiles	pAff
CHEMBL105383	1-Aminomethyl-isochroman-6,7-diol	NCC1OCCc2cc(O)c(O)cc12	4.51999995979
CHEMBL10574	1-(2-Ethoxy-ethylamino)-3-[4-(5-thiophen-2-yl-1H-imidazol-2-yl)-phenoxy]-propan-2-ol	CCOCCNCC(O)COc1ccc(cc1)c2nc(c[nH]2)c3cccs3	4.764858752486
CHEMBL107714	9a-Hydroxy-1,2,3,4,4a,9a-hexahydro-fluoren-9-one O-(2-hydroxy-3-isopropylamino-propyl)-oxime	CC(C)NCC(O)CO\N=C/1\c2ccccc2C3CCCCC13O	3.0
CHEMBL107981	9a-Methoxy-5,6,7,8,9,9a-hexahydro-4bH-benzo[a]azulen-10-one O-(3-tert-butylamino-2-hydroxy-propyl)-oxime	COC12CCCCCC1c3ccccc3/C/2=N/OCC(O)CNC(C)(C)C	6.35654732351
CHEMBL10813	1-[2-(4-{3-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-2-hydroxy-propoxy}-phenyl)-5-methyl-1H-imidazol-4-yl]-ethanone	COc1ccc(CCNCC(O)COc2ccc(cc2)c3nc(C(=O)C)c(C)[nH]3)cc1OC	4.014858454675999
CHEMBL10825	1-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-3-[2-methoxy-4-(5-methyl-1H-imidazol-2-yl)-phenoxy]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2OC)c3nc(C)c[nH]3)cc1OC	4.294858477126
CHEMBL108472	9a-(2-Hydroxy-ethoxy)-5,6,7,8,9,9a-hexahydro-4bH-benzo[a]azulen-10-one O-(2-hydroxy-3-isopropylamino-propyl)-oxime	CC(C)NCC(O)CO\N=C/1\c2ccccc2C3CCCCCC13OCCO	4.0
CHEMBL10879	1-[2-Bromo-4-(5-methyl-1H-imidazol-2-yl)-phenoxy]-3-[2-(3,4-dimethoxy-phenyl)-ethylamino]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2Br)c3nc(C)c[nH]3)cc1OC	4.054858426526
CHEMBL108843	9a-(2-Hydroxy-ethoxy)-1,2,3,4,4a,9a-hexahydro-fluoren-9-one O-(3-tert-butylamino-2-hydroxy-propyl)-oxime	CC(C)(C)NCC(O)CO\N=C/1\c2ccccc2C3CCCCC13OCCO	5.50863830617
CHEMBL109292	7-Fluoro-9a-methoxy-1,2,3,4,4a,9a-hexahydro-fluoren-9-one O-{3-[2-(3,5-dimethoxy-phenyl)-ethylamino]-2-hydroxy-propyl}-oxime	COc1cc(CCNCC(O)CO\N=C/2\c3cc(F)ccc3C4CCCCC24OC)cc(OC)c1	4.0
CHEMBL1094323	8-Hydroxy-5-[(R)-1-hydroxy-2-(indan-2-ylamino)-ethyl]-1H-quinolin-2-one	O[C@@H](CNC1Cc2ccccc2C1)c3ccc(O)c4NC(=O)C=Cc34	9.08092190762
CHEMBL1094483	8-Hydroxy-5-[(R)-1-hydroxy-2-(5,6-dimethylindan-2-ylamino)-ethyl]-1H-quinolin-2-one	Cc1cc2CC(Cc2cc1C)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	7.31875876262
CHEMBL1094486	8-Hydroxy-5-[(R)-1-hydroxy-2-(5,6-dimethoxyindan-2-ylamino)-ethyl]-1H-quinolin-2-one	COc1cc2CC(Cc2cc1OC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	8.63827216398
CHEMBL1094487	8-Hydroxy-5-[(R)-1-hydroxy-2-(4,7-diethylindan-2-ylamino)-ethyl]-1H-quinolin-2-one	CCc1ccc(CC)c2CC(Cc12)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	7.12493873661
CHEMBL1094785	carmoterol	COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3NC(=O)C=Cc23)cc1	9.52287874528
CHEMBL1095777	8-Hydroxy-5-[(R)-1-hydroxy-2-(5,6-diethylindan-2-ylamino)-ethyl]-1H-quinolin-2-one-Indacaterol	CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	8.10237290871
CHEMBL1095778	8-Hydroxy-5-[(R)-1-hydroxy-2-(5,6-di-n-propylindan-2-ylamino)-ethyl]-1H-quinolin-2-one	CCCc1cc2CC(Cc2cc1CCC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	7.69897000434
CHEMBL1095779	8-Hydroxy-5-[(R)-1-hydroxy-2-(5,6-di-n-butylindan-2-ylamino)-ethyl]-1H-quinolin-2-one	CCCCc1cc2CC(Cc2cc1CCCC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34	5.0
CHEMBL10983	1-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-3-[4-(4,5-dimethyl-1H-imidazol-2-yl)-phenoxy]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2)c3nc(C)c(C)[nH]3)cc1OC	4.274858458545999
CHEMBL10988	1-Isopropylamino-3-[4-(5-isopropyl-1H-imidazol-2-yl)-phenoxy]-propan-2-ol	CC(C)NCC(O)COc1ccc(cc1)c2nc(c[nH]2)C(C)C	5.324857553276
CHEMBL11051	1-[4-(5-Bromo-1H-imidazol-2-yl)-phenoxy]-3-[2-(3,4-dimethoxy-phenyl)-ethylamino]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2)c3nc(Br)c[nH]3)cc1OC	5.174858823716
CHEMBL110659	9a-Hydroxy-5,6,7,8,9,9a-hexahydro-4bH-benzo[a]azulen-10-one O-(2-hydroxy-3-isopropylamino-propyl)-oxime	CC(C)NCC(O)CO\N=C/1\c2ccccc2C3CCCCCC13O	4.0
CHEMBL11080	1-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-3-[4-(1H-imidazol-2-ylmethoxymethyl)-phenoxy]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC	5.194857697085999
CHEMBL110891	13a-Methoxy-5,6,7,8,9,10,11,12,13,13a-decahydro-4bH-cycloundeca[a]inden-14-one O-(2-hydroxy-3-isopropylamino-propyl)-oxime	COC12CCCCCCCCCC1c3ccccc3/C/2=N/OCC(O)CNC(C)C	4.0
CHEMBL11092	1-[4-(5-Bromo-1H-imidazol-2-yl)-2-chloro-phenoxy]-3-[2-(3,4-dimethoxy-phenyl)-ethylamino]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2Cl)c3nc(Br)c[nH]3)cc1OC	5.324857553276
CHEMBL11093	1-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-3-[4-(5-ethoxymethyl-1H-imidazol-2-yl)-phenoxy]-propan-2-ol	CCOCc1c[nH]c(n1)c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2	4.264858601486
CHEMBL11097	1-[4-(5-tert-Butyl-1H-imidazol-2-yl)-phenoxy]-3-[2-(3,4-dimethoxy-phenyl)-ethylamino]-propan-2-ol	COc1ccc(CCNCC(O)COc2ccc(cc2)c3nc(c[nH]3)C(C)(C)C)cc1OC	4.484858625066
