chembl_id	name	smiles	pAff
CHEMBL1121	CCK-8S-3-{2-[2-(2-{2-[2-(2-Amino-3-carboxy-propionylamino)-3-(4-sulfooxy-phenyl)-propionylamino]-4-methylsulfanyl-butyrylamino}-acetylamino)-3-(1H-indol-3-yl)-propionylamino]-4-methylsulfanyl-butyrylamino}-N-(1-carbamoyl-2-phenyl-ethyl)-succinamic acid-Asp-Tyr(SO3H)-Met-Gly-Trp-Met-Asp-Phe-NH2-Asp-Tyr(OSO3H)-Met-Gly-Trp-Met-Asp-Phe-Asp-Tyr(SO3H)-Met-Gly-Trp-Met-Asp-Phe-NH2 (CCK-8S)	CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N	9.416741729015001
CHEMBL117281	3-Oxo-4,5-diphenyl-pyrazolidine-1-carboxylic acid (4-bromo-phenyl)-amide (LY-288512)-(4R,5S)-3-Oxo-4,5-diphenyl-pyrazolidine-1-carboxylic acid (4-bromo-phenyl)-amide	Brc1ccc(NC(=O)N2NC(=O)[C@@H]([C@H]2c3ccccc3)c4ccccc4)cc1	6.43179827593
CHEMBL117510	[(4-Acetyl-1-benzyl-3-cyclohexylmethyl-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-acetic acid	CC(=O)N1[C@H](CC2CCCCC2)C(=O)N(Cc3ccccc3)c4ccccc4C(=O)C[C@H]1C(=O)NCC(=O)O	4.884858011446
CHEMBL117868	{[4-Acetyl-3-adamantan-1-ylmethyl-1-(3-fluoro-benzyl)-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl]-amino}-acetic acid	CC(=O)N1[C@H](CC23CC4CC(CC(C4)C2)C3)C(=O)N(Cc5cccc(F)c5)c6ccccc6C(=O)C[C@H]1C(=O)NCC(=O)O	6.174850883346
CHEMBL118096	2-[(4-Acetyl-3-adamantan-1-ylmethyl-1-benzyl-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-propionic acid	C[C@@H](NC(=O)[C@@H]1CC(=O)c2ccccc2N(Cc3ccccc3)C(=O)[C@@H](CC45CC6CC(CC(C6)C4)C5)N1C(=O)C)C(=O)O	5.804859673316
CHEMBL118584	[(4-Acetyl-3-adamantan-1-ylmethyl-1-benzyl-9-fluoro-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-acetic acid	CC(=O)N1C(CC23CC4CC(CC(C4)C2)C3)C(=O)N(Cc5ccccc5)c6ccc(F)cc6C(=O)CC1C(=O)NCC(=O)O	5.904858797506
CHEMBL118630	3-[4-Acetyl-3-adamantan-1-ylmethyl-1-(2-fluoro-benzyl)-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonin-5-yl]-3-oxo-propionic acid	CC(=O)N1[C@H](CC23CC4CC(CC(C4)C2)C3)C(=O)N(Cc5ccccc5F)c6ccccc6C(=O)C[C@H]1C(=O)CC(=O)O	5.994859972225999
CHEMBL118653	[(4-Acetyl-1-benzyl-3-cycloheptylmethyl-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-acetic acid	CC(=O)N1[C@H](CC2CCCCCC2)C(=O)N(Cc3ccccc3)c4ccccc4C(=O)C[C@H]1C(=O)NCC(=O)O	5.084859276485999
CHEMBL118930	[(4-Acetyl-3-adamantan-1-ylmethyl-1-benzyl-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-acetic acid	CC(=O)N1[C@H](CC23CC4CC(CC(C4)C2)C3)C(=O)N(Cc5ccccc5)c6ccccc6C(=O)C[C@H]1C(=O)NCC(=O)O	6.274858708456
CHEMBL119825	{[4-Acetyl-1-benzyl-3-(2,2-dimethyl-propyl)-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl]-amino}-acetic acid	CC(=O)N1[C@@H](CC(=O)c2ccccc2N(Cc3ccccc3)C(=O)[C@H]1CC(C)(C)C)C(=O)NCC(=O)O	4.824858341175999
CHEMBL120043	[(4-Acetyl-3-adamantan-1-ylmethyl-1-benzyl-9-methoxy-2,7-dioxo-2,3,4,5,6,7-hexahydro-1H-benzo[e][1,4]diazonine-5-carbonyl)-amino]-acetic acid	COc1ccc2N(Cc3ccccc3)C(=O)C(CC45CC6CC(CC(C6)C4)C5)N(C(CC(=O)c2c1)C(=O)NCC(=O)O)C(=O)C	6.444857597546
CHEMBL120632	3-{(S)-2-[2-Amino-3-(1H-indol-3-yl)-propionylamino]-4-methylsulfanyl-butyrylamino}-N-((S)-1-carbamoyl-2-phenyl-ethyl)-succinamic acid	CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N	8.61083391564
CHEMBL121342	Dibenzobicyclo[2.2.2]octane analogue	OC(=O)C1C(C2c3ccccc3C1c4ccccc24)C(=O)NCC5CCCCC5	4.514858501346
CHEMBL123344	Dibenzobicyclo[2.2.2]octane analogue	COC(=O)[C@H](C)NC(=O)C1C(C2c3ccccc3C1c4ccccc24)C(=O)NCC5C6CC7CC(CC5C7)C6	6.234849548235999
CHEMBL1237153	[1-(2-Hydroxymethyl-3-phenyl-propionylamino)-2-(1H-indol-3-yl)-ethyl]-carbamic acid adamantan-2-yl ester;0.2methyl tetrachloride	OCC(Cc1ccccc1)C(=O)NC(Cc2c[nH]c3ccccc23)NC(=O)OC4[C@@H]5C[C@H]6C[C@H](C[C@@H]4C6)C5.ClC(Cl)(Cl)Cl	6.01055018233
CHEMBL130578	N-{2-[2-(Adamantan-2-yloxycarbonylamino)-3-(1H-indol-3-yl)-2-methyl-propionylamino]-3-phenyl-propyl}-succinamic acid	CC(Cc1c[nH]c2ccccc12)(NC(=O)OC3[C@@H]4C[C@H]5C[C@H](C[C@@H]3C5)C4)C(=O)N[C@@H](CNC(=O)CCC(=O)O)Cc6ccccc6	6.76955107862
CHEMBL131754	N-{2-[2-(Adamantan-2-yloxycarbonylamino)-3-(1H-indol-3-yl)-2-methyl-propionylamino]-3-phenyl-propyl}-malonamic acid	C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC3[C@@H]4C[C@H]5C[C@H](C[C@@H]3C5)C4)C(=O)N[C@H](CNC(=O)CC(=O)O)Cc6ccccc6	8.58502665203
CHEMBL132233	[1-(1-Hydroxymethyl-2-phenyl-ethylcarbamoyl)-2-(1H-indol-3-yl)-1-methyl-ethyl]-carbamic acid adamantan-2-yl ester	CC(Cc1c[nH]c2ccccc12)(NC(=O)OC3C4CC5CC(CC3C5)C4)C(=O)NC(CO)Cc6ccccc6	6.06956040523
