chembl_id	name	smiles	pAff
CHEMBL1159650	Propionic acid 17-(2-chloro-acetyl)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-17-yl ester	CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	8.49894073778
CHEMBL1200384	Propionic acid 9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-(2-propionyloxy-acetyl)-6,7,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-17-yl ester	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C	8.27984069659
CHEMBL131	Prednisolone	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	7.18442225168
CHEMBL1370	(4aR,5S,6aS,6bS,9aR)-5-Hydroxy-6b-(2-hydroxy-acetyl)-4a,6a-dimethyl-8-propyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	8.5376020021
CHEMBL143729	(4aS,4bR,5S,6aS,6bR,8R,9aR)-6b-Ethylsulfanyl-4b-fluoro-5-hydroxy-4a,6a-dimethyl-8-propyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CCC[C@@H]1O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)SCC	8.48148606012
CHEMBL144319	(4aS,4bR,5S,6aS,6bR,8R,9aR,12S)-4b,12-Difluoro-6b-fluoromethylsulfanyl-5-hydroxy-4a,6a-dimethyl-8-propyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CCC[C@@H]1O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)SCF	8.65757731918
CHEMBL144551	(4aS,4bR,5S,6aS,6bR,9aR,12S)-4b,12-Difluoro-5-hydroxy-4a,6a,8,8-tetramethyl-6b-methylsulfanyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CS[C@@]12OC(C)(C)O[C@@H]1CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C	8.65757731918
CHEMBL144841	(4aS,4bR,5S,6aS,6bR,8R,9aR)-4b-Fluoro-5-hydroxy-4a,6a-dimethyl-8-propyl-6b-(pyridin-2-ylsulfanyl)-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CCC[C@@H]1O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)Sc6ccccn6	7.92081875395
CHEMBL146781	(4aS,4bR,5S,6aS,6bR,8R,9aR)-4b-Fluoro-5-hydroxy-6b-isopropylsulfanyl-4a,6a-dimethyl-8-propyl-4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-dodecahydro-7,9-dioxa-pentaleno[2,1-a]phenanthren-2-one	CCC[C@@H]1O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)SC(C)C	8.25963731051
CHEMBL1473	Propionic acid (6S,9R,10S,11S,13S,16S,17R)-6,9-difluoro-17-fluoromethylsulfanylcarbonyl-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-17-yl ester	CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF	8.30102999566
