chembl_id	name	smiles	pAff
CHEMBL109362	N-[3-(4-Fluoro-3-methyl-phenyl)-2,2-dimethyl-cyclopropanecarbonyl]-guanidine	Cc1cc(ccc1F)[C@@H]2[C@@H](C(=O)N=C(N)N)C2(C)C	7.49485002168
CHEMBL110029	N-[2-(3-Nitro-phenyl)-cyclopropanecarbonyl]-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2cccc(c2)[N+](=O)[O-]	5.79588001734
CHEMBL110578	N-[2-(2,5-Dichloro-phenyl)-cyclopropanecarbonyl]-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2cc(Cl)ccc2Cl	7.39794000867
CHEMBL110637	N-[3-(4-Fluoro-3-isopropyl-phenyl)-2,2-dimethyl-cyclopropanecarbonyl]-guanidine	CC(C)c1cc(ccc1F)[C@@H]2[C@@H](C(=O)N=C(N)N)C2(C)C	7.76955107862
CHEMBL112146	N-[2-(2-Chloro-phenyl)-cyclopropanecarbonyl]-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2ccccc2Cl	6.00877392431
CHEMBL112867	N-[2-(4-Isopropyl-phenyl)-cyclopropanecarbonyl]-guanidine	CC(C)c1ccc(cc1)[C@H]2C[C@@H]2C(=O)N=C(N)N	3.52287874528
CHEMBL112899	N-[2-(3-Bromo-4-fluoro-phenyl)-cyclopropanecarbonyl]-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2ccc(F)c(Br)c2	7.04575749056
CHEMBL112903	N-[3-(3-Ethyl-4-fluoro-phenyl)-2,2-dimethyl-cyclopropanecarbonyl]-guanidine	CCc1cc(ccc1F)[C@@H]2[C@@H](C(=O)N=C(N)N)C2(C)C	8.30102999566
CHEMBL113201	N-(2-Phenyl-cyclopropanecarbonyl)-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2ccccc2	5.45593195565
CHEMBL113369	N-[2-(4-Fluoro-phenyl)-cyclopropanecarbonyl]-guanidine	NC(=N)NC(=O)[C@H]1C[C@@H]1c2ccc(F)cc2	5.79588001734
CHEMBL113443	N-[3-(2,5-Dichloro-phenyl)-2,2-dimethyl-cyclopropanecarbonyl]-guanidine	CC1(C)[C@@H]([C@H]1c2cc(Cl)ccc2Cl)C(=O)N=C(N)N	8.30102999566
